Timestamp,pH,pH_lower,pH_upper,pH_bias_up,pH_bias_low,pH_drift_up,pH_drift_low,pH_precision,pH_stuck,pH_spike,test_normal,test_bias_up,test_bias_low,test_drift_up,test_drift_low,test_precision,test_stuck,test_spike,serial_normal,serial_bias_up,serial_bias_low,serial_drift_up,serial_drift_low,serial_precision,serial_stuck,serial_spike,pH(t-1),pH(t-2),pH(t-3)
2023-09-06 21:43:40,5.432833333,5.232833333,5.632833333,6.432833333,4.432833333,6.051833333,4.813833333,5.603528257,5.6985,5.432833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.432833333,5.4295,5.425666667
2023-09-06 21:48:40,5.4295,5.2295,5.6295,6.4295,4.4295,6.049,4.81,5.918018987,5.6985,5.4295,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.4295,5.425666667,5.426833333
2023-09-06 21:53:40,5.425666667,5.225666667,5.625666667,6.425666667,4.425666667,6.045666667,4.805666667,5.311928344,5.6985,5.925666667,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.425666667,5.426833333,5.424333333
2023-09-06 21:58:40,5.426833333,5.226833333,5.626833333,6.426833333,4.426833333,6.047333333,4.806333333,5.365759225,5.6985,5.426833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.426833333,5.424333333,5.428833333
2023-09-06 22:03:40,5.424333333,5.224333333,5.624333333,6.424333333,4.424333333,6.045333333,4.803333333,5.249829059,5.6985,5.424333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.424333333,5.428833333,5.423666667
2023-09-06 22:08:40,5.428833333,5.228833333,5.628833333,6.428833333,4.428833333,6.050333333,4.807333333,5.124406314,5.6985,5.428833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.428833333,5.423666667,5.428
2023-09-06 22:13:40,5.423666667,5.223666667,5.623666667,6.423666667,4.423666667,6.045666667,4.801666667,5.228883403,5.6985,5.423666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.423666667,5.428,5.425333333
2023-09-06 22:18:40,5.428,5.228,5.628,6.428,4.428,6.0505,4.8055,5.06081792,5.6985,5.428,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.428,5.425333333,5.429166667
2023-09-06 22:23:40,5.425333333,5.225333333,5.625333333,6.425333333,4.425333333,6.048333333,4.802333333,5.435558374,5.6985,5.425333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.425333333,5.429166667,5.426833333
2023-09-06 22:28:40,5.429166667,5.229166667,5.629166667,6.429166667,4.429166667,6.052666667,4.805666667,5.198174697,5.6985,5.429166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.429166667,5.426833333,5.428833333
2023-09-06 22:33:40,5.426833333,5.226833333,5.626833333,6.426833333,4.426833333,6.050833333,4.802833333,5.496969107,5.6985,5.926833333,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.426833333,5.428833333,5.429
2023-09-06 22:38:40,5.428833333,5.228833333,5.628833333,6.428833333,4.428833333,6.053333333,4.804333333,4.962064639,5.6985,5.428833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.428833333,5.429,5.428
2023-09-06 22:43:40,5.429,5.229,5.629,6.429,4.429,6.054,4.804,5.52826407,5.6985,5.429,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.429,5.428,5.428
2023-09-06 22:48:40,5.428,5.228,5.628,6.428,4.428,6.0535,4.8025,5.678058688,5.6985,5.428,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.428,5.428,5.43
2023-09-06 22:53:40,5.428,5.228,5.628,6.428,4.428,6.054,4.802,4.829879307,5.6985,5.428,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.428,5.43,5.420833333
2023-09-06 22:58:40,5.43,5.23,5.63,6.43,4.43,6.0565,4.8035,5.542216971,5.6985,5.43,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.43,5.420833333,5.4185
2023-09-06 23:03:40,5.420833333,5.220833333,5.620833333,6.420833333,4.420833333,6.047833333,4.793833333,5.789134031,5.6985,5.420833333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.420833333,5.4185,5.419833333
2023-09-06 23:08:40,5.4185,5.2185,5.6185,6.4185,4.4185,6.046,4.791,5.055607694,5.6985,5.4185,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4185,5.419833333,5.420333333
2023-09-06 23:13:40,5.419833333,5.219833333,5.619833333,6.419833333,4.419833333,6.047833333,4.791833333,5.921605049,5.6985,5.919833333,1,1,1,0,1,0,0,0,0,1,1,0,2,0,0,0,5.419833333,5.420333333,5.42
2023-09-06 23:18:40,5.420333333,5.220333333,5.620333333,6.420333333,4.420333333,6.048833333,4.791833333,5.546039036,5.6985,5.420333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.420333333,5.42,5.418166667
2023-09-06 23:23:40,5.42,5.22,5.62,6.42,4.42,6.049,4.791,5.208496443,5.6985,5.42,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.42,5.418166667,5.423
2023-09-06 23:28:40,5.418166667,5.218166667,5.618166667,6.418166667,4.418166667,6.047666667,4.788666667,5.401435943,5.6985,5.418166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.418166667,5.423,5.420833333
2023-09-06 23:33:40,5.423,5.223,5.623,6.423,4.423,6.053,4.793,5.590498074,5.6985,5.423,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.423,5.420833333,5.4265
2023-09-06 23:38:40,5.420833333,5.220833333,5.620833333,6.420833333,4.420833333,6.051333333,4.790333333,5.443634951,5.6985,5.420833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.420833333,5.4265,5.417333333
2023-09-06 23:43:40,5.4265,5.2265,5.6265,6.4265,4.4265,6.0575,4.7955,5.588126798,5.6985,5.4265,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4265,5.417333333,5.423833333
2023-09-06 23:48:40,5.417333333,5.217333333,5.617333333,6.417333333,4.417333333,6.048833333,4.785833333,5.141131255,5.6985,5.417333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.417333333,5.423833333,5.428666667
2023-09-06 23:53:41,5.423833333,5.223833333,5.623833333,6.423833333,4.423833333,6.055833333,4.791833333,5.474641581,5.6985,5.923833333,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.423833333,5.428666667,5.4305
2023-09-06 23:58:45,5.428666667,5.228666667,5.628666667,6.428666667,4.428666667,6.061166667,4.796166667,5.004552318,5.6985,5.428666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.428666667,5.4305,5.425833333
2023-09-07 00:03:45,5.4305,5.2305,5.6305,6.4305,4.4305,6.0635,4.7975,5.397132182,5.6985,5.4305,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4305,5.425833333,5.427666667
2023-09-07 00:08:45,5.425833333,5.225833333,5.625833333,6.425833333,4.425833333,6.059333333,4.792333333,5.154661041,5.6985,5.425833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.425833333,5.427666667,5.422
2023-09-07 00:13:45,5.427666667,5.227666667,5.627666667,6.427666667,4.427666667,6.061666667,4.793666667,5.207007684,5.6985,5.427666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.427666667,5.422,5.425
2023-09-07 00:18:45,5.422,5.222,5.622,6.422,4.422,6.0565,4.7875,5.792827953,5.6985,5.422,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.422,5.425,5.427666667
2023-09-07 00:23:45,5.425,5.225,5.625,6.425,4.425,6.06,4.79,5.752393036,5.6985,5.425,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.425,5.427666667,5.426666667
2023-09-07 00:28:45,5.427666667,5.227666667,5.627666667,6.427666667,4.427666667,6.063166667,4.792166667,5.610408103,5.6985,5.427666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.427666667,5.426666667,5.4295
2023-09-07 00:33:45,5.426666667,5.226666667,5.626666667,6.426666667,4.426666667,6.062666667,4.790666667,5.098972837,5.6985,5.926666667,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.426666667,5.4295,5.427
2023-09-07 00:38:45,5.4295,5.2295,5.6295,6.4295,4.4295,6.066,4.793,5.334577465,5.6985,5.4295,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4295,5.427,5.430166667
2023-09-07 00:43:45,5.427,5.227,5.627,6.427,4.427,6.064,4.79,5.79092931,5.6985,5.427,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.427,5.430166667,5.432833333
2023-09-07 00:48:45,5.430166667,5.230166667,5.630166667,6.430166667,4.430166667,6.067666667,4.792666667,5.472681741,5.6985,5.430166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.430166667,5.432833333,5.437166667
2023-09-07 00:53:45,5.432833333,5.232833333,5.632833333,6.432833333,4.432833333,6.070833333,4.794833333,6.128632195,5.6985,5.432833333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.432833333,5.437166667,5.435166667
2023-09-07 00:58:45,5.437166667,5.237166667,5.637166667,6.437166667,4.437166667,6.075666667,4.798666667,5.555162018,5.6985,5.437166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.437166667,5.435166667,5.436333333
2023-09-07 01:03:45,5.435166667,5.235166667,5.635166667,6.435166667,4.435166667,6.074166667,4.796166667,5.492781402,5.6985,5.435166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.435166667,5.436333333,5.435333333
2023-09-07 01:08:45,5.436333333,5.236333333,5.636333333,6.436333333,4.436333333,6.075833333,4.796833333,5.343598394,5.6985,5.436333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.436333333,5.435333333,5.437666667
2023-09-07 01:13:45,5.435333333,5.235333333,5.635333333,6.435333333,4.435333333,6.075333333,4.795333333,5.475395605,5.6985,5.935333333,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.435333333,5.437666667,5.4425
2023-09-07 01:18:45,5.437666667,5.237666667,5.637666667,6.437666667,4.437666667,6.078166667,4.797166667,5.391925716,5.6985,5.437666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.437666667,5.4425,5.4435
2023-09-07 01:23:45,5.4425,5.2425,5.6425,6.4425,4.4425,6.0835,4.8015,5.654932603,5.6985,5.4425,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.4425,5.4435,5.443166667
2023-09-07 01:28:45,5.4435,5.2435,5.6435,6.4435,4.4435,6.085,4.802,5.730510695,5.6985,5.4435,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.4435,5.443166667,5.4435
2023-09-07 01:33:45,5.443166667,5.243166667,5.643166667,6.443166667,4.443166667,6.085166667,4.801166667,5.207369829,5.6985,5.443166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.443166667,5.4435,5.440833333
2023-09-07 01:38:45,5.4435,5.2435,5.6435,6.4435,4.4435,6.086,4.801,5.044130114,5.6985,5.4435,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4435,5.440833333,5.441833333
2023-09-07 01:43:45,5.440833333,5.240833333,5.640833333,6.440833333,4.440833333,6.083833333,4.797833333,4.889971721,5.6985,5.440833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.440833333,5.441833333,5.439333333
2023-09-07 01:48:45,5.441833333,5.241833333,5.641833333,6.441833333,4.441833333,6.085333333,4.798333333,5.594230731,5.6985,5.441833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.441833333,5.439333333,5.436166667
2023-09-07 01:53:45,5.439333333,5.239333333,5.639333333,6.439333333,4.439333333,6.083333333,4.795333333,5.108323351,5.6985,5.939333333,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.439333333,5.436166667,5.44
2023-09-07 01:58:45,5.436166667,5.236166667,5.636166667,6.436166667,4.436166667,6.080666667,4.791666667,4.790299489,5.6985,5.436166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.436166667,5.44,5.435333333
2023-09-07 02:03:45,5.44,5.24,5.64,6.44,4.44,6.085,4.795,5.556573581,5.6985,5.44,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.44,5.435333333,5.429
2023-09-07 02:08:45,5.435333333,5.235333333,5.635333333,6.435333333,4.435333333,6.080833333,4.789833333,6.183233189,5.6985,5.435333333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.435333333,5.429,5.4335
2023-09-07 02:13:47,5.429,5.229,5.629,6.429,4.429,6.075,4.783,5.427178727,5.6985,5.429,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.429,5.4335,5.436
2023-09-07 02:18:50,5.4335,5.2335,5.6335,6.4335,4.4335,6.08,4.787,5.685047232,5.6985,5.4335,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.4335,5.436,5.428666667
2023-09-07 02:23:50,5.436,5.236,5.636,6.436,4.436,6.083,4.789,5.460548808,5.6985,5.436,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.436,5.428666667,5.430333333
2023-09-07 02:28:50,5.428666667,5.228666667,5.628666667,6.428666667,4.428666667,6.076166667,4.781166667,5.398999771,5.6985,5.428666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.428666667,5.430333333,5.43
2023-09-07 02:33:50,5.430333333,5.230333333,5.630333333,6.430333333,4.430333333,6.078333333,4.782333333,5.706056278,5.6985,5.930333333,1,1,1,0,1,0,0,0,0,1,1,0,2,0,0,0,5.430333333,5.43,5.4305
2023-09-07 02:38:50,5.43,5.23,5.63,6.43,4.43,6.0785,4.7815,5.342917637,5.6985,5.43,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.43,5.4305,5.434166667
2023-09-07 02:43:50,5.4305,5.2305,5.6305,6.4305,4.4305,6.0795,4.7815,5.510717694,5.6985,5.4305,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4305,5.434166667,5.438166667
2023-09-07 02:48:50,5.434166667,5.234166667,5.634166667,6.434166667,4.434166667,6.083666667,4.784666667,5.530676009,5.6985,5.434166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.434166667,5.438166667,5.431333333
2023-09-07 02:53:50,5.438166667,5.238166667,5.638166667,6.438166667,4.438166667,6.088166667,4.788166667,5.237739531,5.6985,5.438166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.438166667,5.431333333,5.432
2023-09-07 02:58:50,5.431333333,5.231333333,5.631333333,6.431333333,4.431333333,6.081833333,4.780833333,5.728946038,5.6985,5.431333333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.431333333,5.432,5.431833333
2023-09-07 03:03:50,5.432,5.232,5.632,6.432,4.432,6.083,4.781,5.379512073,5.6985,5.432,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.432,5.431833333,5.432666667
2023-09-07 03:08:50,5.431833333,5.231833333,5.631833333,6.431833333,4.431833333,6.083333333,4.780333333,5.205109785,5.6985,5.431833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.431833333,5.432666667,5.4365
2023-09-07 03:13:50,5.432666667,5.232666667,5.632666667,6.432666667,4.432666667,6.084666667,4.780666667,5.59361962,5.6985,5.932666667,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.432666667,5.4365,5.435666667
2023-09-07 03:18:50,5.4365,5.2365,5.6365,6.4365,4.4365,6.089,4.784,5.166959605,5.6985,5.4365,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4365,5.435666667,5.4365
2023-09-07 03:23:50,5.435666667,5.235666667,5.635666667,6.435666667,4.435666667,6.088666667,4.782666667,5.444121014,5.6985,5.435666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.435666667,5.4365,5.437166667
2023-09-07 03:28:50,5.4365,5.2365,5.6365,6.4365,4.4365,6.09,4.783,5.433764301,5.6985,5.4365,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4365,5.437166667,5.434833333
2023-09-07 03:33:50,5.437166667,5.237166667,5.637166667,6.437166667,4.437166667,6.091166667,4.783166667,5.762935336,5.6985,5.437166667,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.437166667,5.434833333,5.435
2023-09-07 03:38:50,5.434833333,5.234833333,5.634833333,6.434833333,4.434833333,6.089333333,4.780333333,5.577242803,5.6985,5.434833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.434833333,5.435,5.436833333
2023-09-07 03:43:50,5.435,5.235,5.635,6.435,4.435,6.09,4.78,5.427491912,5.6985,5.435,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.435,5.436833333,5.4385
2023-09-07 03:48:50,5.436833333,5.236833333,5.636833333,6.436833333,4.436833333,6.092333333,4.781333333,5.682163223,5.6985,5.436833333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.436833333,5.4385,5.436333333
2023-09-07 03:53:50,5.4385,5.2385,5.6385,6.4385,4.4385,6.0945,4.7825,5.855562265,5.6985,5.9385,1,1,1,0,1,0,0,0,0,1,1,0,2,0,0,0,5.4385,5.436333333,5.446166667
2023-09-07 03:58:50,5.436333333,5.236333333,5.636333333,6.436333333,4.436333333,6.092833333,4.779833333,5.603676425,5.6985,5.436333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.436333333,5.446166667,5.4335
2023-09-07 04:03:50,5.446166667,5.246166667,5.646166667,6.446166667,4.446166667,6.103166667,4.789166667,5.449272453,5.6985,5.446166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.446166667,5.4335,5.438666667
2023-09-07 04:08:50,5.4335,5.2335,5.6335,6.4335,4.4335,6.091,4.776,5.03994913,5.6985,5.4335,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4335,5.438666667,5.440833333
2023-09-07 04:13:50,5.438666667,5.238666667,5.638666667,6.438666667,4.438666667,6.096666667,4.780666667,5.119132568,5.6985,5.438666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.438666667,5.440833333,5.438166667
2023-09-07 04:18:50,5.440833333,5.240833333,5.640833333,6.440833333,4.440833333,6.099333333,4.782333333,5.349265922,5.6985,5.440833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.440833333,5.438166667,5.446833333
2023-09-07 04:23:50,5.438166667,5.238166667,5.638166667,6.438166667,4.438166667,6.097166667,4.779166667,5.255313006,5.6985,5.438166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.438166667,5.446833333,5.471333333
2023-09-07 04:28:50,5.446833333,5.246833333,5.646833333,6.446833333,4.446833333,6.106333333,4.787333333,5.390741942,5.6985,5.446833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.446833333,5.471333333,5.462
2023-09-07 04:33:52,5.471333333,5.271333333,5.671333333,6.471333333,4.471333333,6.131333333,4.811333333,5.488328311,5.6985,5.971333333,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.471333333,5.462,5.448333333
2023-09-07 04:38:55,5.462,5.262,5.662,6.462,4.462,6.1225,4.8015,5.620907826,5.6985,5.462,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.462,5.448333333,5.4385
2023-09-07 04:43:55,5.448333333,5.248333333,5.648333333,6.448333333,4.448333333,6.109333333,4.787333333,5.4271837,5.6985,5.448333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.448333333,5.4385,5.435166667
2023-09-07 04:48:55,5.4385,5.2385,5.6385,6.4385,4.4385,6.1,4.777,5.584450493,5.6985,5.4385,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4385,5.435166667,5.4455
2023-09-07 04:53:55,5.435166667,5.235166667,5.635166667,6.435166667,4.435166667,6.097166667,4.773166667,5.454508991,5.6985,5.435166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.435166667,5.4455,5.451833333
2023-09-07 04:58:55,5.4455,5.2455,5.6455,6.4455,4.4455,6.108,4.783,4.85286003,5.6985,5.4455,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4455,5.451833333,5.477166667
2023-09-07 05:03:55,5.451833333,5.251833333,5.651833333,6.451833333,4.451833333,6.114833333,4.788833333,5.170032715,5.6985,5.451833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.451833333,5.477166667,5.483166667
2023-09-07 05:08:55,5.477166667,5.277166667,5.677166667,6.477166667,4.477166667,6.140666667,4.813666667,5.4339404,5.6985,5.477166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.477166667,5.483166667,5.486
2023-09-07 05:13:55,5.483166667,5.283166667,5.683166667,6.483166667,4.483166667,6.147166667,4.819166667,5.120258244,5.6985,5.983166667,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.483166667,5.486,5.482833333
2023-09-07 05:18:55,5.486,5.286,5.686,6.486,4.486,6.1505,4.8215,5.665978619,5.6985,5.486,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.486,5.482833333,5.4845
2023-09-07 05:23:55,5.482833333,5.282833333,5.682833333,6.482833333,4.482833333,6.147833333,4.817833333,5.942058583,5.6985,5.482833333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.482833333,5.4845,5.479333333
2023-09-07 05:28:55,5.4845,5.2845,5.6845,6.4845,4.4845,6.15,4.819,5.850128556,5.6985,5.4845,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.4845,5.479333333,5.472333333
2023-09-07 05:33:55,5.479333333,5.279333333,5.679333333,6.479333333,4.479333333,6.145333333,4.813333333,5.415300472,5.6985,5.479333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.479333333,5.472333333,5.473
2023-09-07 05:38:55,5.472333333,5.272333333,5.672333333,6.472333333,4.472333333,6.138833333,4.805833333,5.919551174,5.6985,5.472333333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.472333333,5.473,5.4775
2023-09-07 05:43:55,5.473,5.273,5.673,6.473,4.473,6.14,4.806,5.517600237,5.6985,5.473,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.473,5.4775,5.483833333
2023-09-07 05:48:55,5.4775,5.2775,5.6775,6.4775,4.4775,6.145,4.81,5.376374209,5.6985,5.4775,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4775,5.483833333,5.483166667
2023-09-07 05:53:55,5.483833333,5.283833333,5.683833333,6.483833333,4.483833333,6.151833333,4.815833333,5.299812534,5.6985,5.983833333,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.483833333,5.483166667,5.485166667
2023-09-07 05:58:55,5.483166667,5.283166667,5.683166667,6.483166667,4.483166667,6.151666667,4.814666667,5.392425761,5.6985,5.483166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.483166667,5.485166667,5.49
2023-09-07 06:03:55,5.485166667,5.285166667,5.685166667,6.485166667,4.485166667,6.154166667,4.816166667,5.368713621,5.6985,5.485166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.485166667,5.49,5.483333333
2023-09-07 06:08:55,5.49,5.29,5.69,6.49,4.49,6.1595,4.8205,5.541124867,5.6985,5.49,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.49,5.483333333,5.483166667
2023-09-07 06:13:55,5.483333333,5.283333333,5.683333333,6.483333333,4.483333333,6.153333333,4.813333333,5.531505528,5.6985,5.483333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.483333333,5.483166667,5.4785
2023-09-07 06:18:55,5.483166667,5.283166667,5.683166667,6.483166667,4.483166667,6.153666667,4.812666667,5.484080473,5.6985,5.483166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.483166667,5.4785,5.479666667
2023-09-07 06:23:55,5.4785,5.2785,5.6785,6.4785,4.4785,6.1495,4.8075,5.609581451,5.6985,5.4785,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4785,5.479666667,5.483
2023-09-07 06:28:55,5.479666667,5.279666667,5.679666667,6.479666667,4.479666667,6.151166667,4.808166667,5.836860549,5.6985,5.479666667,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.479666667,5.483,5.481666667
2023-09-07 06:33:55,5.483,5.283,5.683,6.483,4.483,6.155,4.811,5.767866241,5.6985,5.983,1,1,1,0,1,0,0,0,0,1,1,0,2,0,0,0,5.483,5.481666667,5.4835
2023-09-07 06:38:55,5.481666667,5.281666667,5.681666667,6.481666667,4.481666667,6.154166667,4.809166667,5.036197276,5.6985,5.481666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.481666667,5.4835,5.483333333
2023-09-07 06:43:55,5.4835,5.2835,5.6835,6.4835,4.4835,6.1565,4.8105,4.71732366,5.6985,5.4835,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.4835,5.483333333,5.481333333
2023-09-07 06:48:55,5.483333333,5.283333333,5.683333333,6.483333333,4.483333333,6.156833333,4.809833333,5.763629307,5.6985,5.483333333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.483333333,5.481333333,5.484666667
2023-09-07 06:54:00,5.481333333,5.281333333,5.681333333,6.481333333,4.481333333,6.155333333,4.807333333,5.071269724,5.6985,5.481333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.481333333,5.484666667,5.487166667
2023-09-07 06:59:00,5.484666667,5.284666667,5.684666667,6.484666667,4.484666667,6.159166667,4.810166667,5.417237046,5.6985,5.484666667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.484666667,5.487166667,5.491833333
2023-09-07 07:04:00,5.487166667,5.287166667,5.687166667,6.487166667,4.487166667,6.162166667,4.812166667,5.136132759,5.6985,5.487166667,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.487166667,5.491833333,5.4845
2023-09-07 07:09:00,5.491833333,5.291833333,5.691833333,6.491833333,4.491833333,6.167333333,4.816333333,4.951239202,5.6985,5.491833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.491833333,5.4845,5.482333333
2023-09-07 07:14:00,5.4845,5.2845,5.6845,6.4845,4.4845,6.1605,4.8085,5.646938818,5.6985,5.9845,1,1,1,0,1,1,0,0,0,1,1,0,2,3,0,0,5.4845,5.482333333,5.479333333
2023-09-07 07:19:00,5.482333333,5.282333333,5.682333333,6.482333333,4.482333333,6.158833333,4.805833333,5.710079881,5.6985,5.482333333,1,1,1,0,1,0,0,1,0,1,1,0,2,0,0,5,5.482333333,5.479333333,5.476833333
2023-09-07 07:24:00,5.479333333,5.279333333,5.679333333,6.479333333,4.479333333,6.156333333,4.802333333,5.306380213,5.6985,5.479333333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.479333333,5.476833333,5.486166667
2023-09-07 07:29:00,5.476833333,5.276833333,5.676833333,6.476833333,4.476833333,6.154333333,4.799333333,4.699520646,5.6985,5.476833333,1,1,1,0,1,1,0,1,0,1,1,0,2,3,0,5,5.476833333,5.486166667,5.485833333
